Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
503212877,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
503712672,0000077F,false,Rx,0,8,10,13,59,02,99,10,19,00,
503712953,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
503713216,00000715,false,Rx,0,8,30,00,01,00,00,00,00,00,
503721886,0000077F,false,Rx,0,8,21,08,10,0D,00,08,10,00,
503732612,0000077F,false,Rx,0,8,22,00,08,10,14,0A,08,AA,
503773421,00000715,false,Rx,0,8,02,10,01,00,00,00,00,00,
503781934,0000077F,false,Rx,0,8,06,50,01,00,32,01,F4,AA,
504013412,0000070C,false,Rx,0,8,02,10,03,00,00,00,00,00,
504019629,00000776,false,Rx,0,8,06,50,03,00,32,01,F4,AA,
504073529,0000070C,false,Rx,0,8,03,22,F1,91,00,00,00,00,
504109708,00000776,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
504212850,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
504279852,00000776,false,Rx,0,8,10,0E,62,F1,91,35,51,30,
504280115,0000070C,false,Rx,0,8,30,00,01,00,00,00,00,00,
504289568,00000776,false,Rx,0,8,21,39,35,33,35,34,39,45,
504299435,00000776,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
504343533,0000070C,false,Rx,0,8,03,22,F1,A3,00,00,00,00,
504381086,00000776,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
504619840,00000776,false,Rx,0,8,06,62,F1,A3,30,30,33,AA,
504703608,0000070C,false,Rx,0,8,03,22,F1,87,00,00,00,00,
504712830,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
504739806,00000776,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
504859737,00000776,false,Rx,0,8,10,0E,62,F1,87,35,51,30,
504860007,0000070C,false,Rx,0,8,30,00,01,00,00,00,00,00,
504869272,00000776,false,Rx,0,8,21,39,35,33,35,30,37,48,
504879726,00000776,false,Rx,0,8,22,4C,AA,AA,AA,AA,AA,AA,
504913554,0000070C,false,Rx,0,8,03,22,F1,89,00,00,00,00,
504920138,00000776,false,Rx,0,8,07,62,F1,89,30,31,34,30,
505003549,0000070C,false,Rx,0,8,03,22,F1,97,00,00,00,00,
505039829,00000776,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
505212819,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
505219844,00000776,false,Rx,0,8,10,10,62,F1,97,4C,65,6E,
505220081,0000070C,false,Rx,0,8,30,00,01,00,00,00,00,00,
505229296,00000776,false,Rx,0,8,21,6B,73,2E,20,4D,6F,64,
505239493,00000776,false,Rx,0,8,22,75,6C,20,AA,AA,AA,AA,
505273613,0000070C,false,Rx,0,8,03,22,F1,AA,00,00,00,00,
505309746,00000776,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
505599789,00000776,false,Rx,0,8,10,08,62,F1,AA,4A,35,32,
505600060,0000070C,false,Rx,0,8,30,00,01,00,00,00,00,00,
505609312,00000776,false,Rx,0,8,21,37,20,AA,AA,AA,AA,AA,
505663571,0000070C,false,Rx,0,8,03,22,F1,8C,00,00,00,00,
505699787,00000776,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
505712791,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
505859768,00000776,false,Rx,0,8,10,11,62,F1,8C,31,36,30,
505860014,0000070C,false,Rx,0,8,30,00,01,00,00,00,00,00,
505869313,00000776,false,Rx,0,8,21,31,31,37,30,34,32,32,
505879751,00000776,false,Rx,0,8,22,31,32,39,39,AA,AA,AA,
505933569,0000070C,false,Rx,0,8,03,22,F1,9E,00,00,00,00,
505969747,00000776,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
506183726,00000776,false,Rx,0,8,10,11,62,F1,9E,45,56,5F,
506183992,0000070C,false,Rx,0,8,30,00,01,00,00,00,00,00,
506189759,00000776,false,Rx,0,8,21,53,4D,4C,53,4B,4C,4F,
506199561,00000776,false,Rx,0,8,22,4D,51,42,00,AA,AA,AA,
506212798,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
506233632,0000070C,false,Rx,0,8,03,22,F1,A2,00,00,00,00,
506269757,00000776,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
506499873,00000776,false,Rx,0,8,10,09,62,F1,A2,30,32,30,
506500135,0000070C,false,Rx,0,8,30,00,01,00,00,00,00,00,
506509335,00000776,false,Rx,0,8,21,30,30,32,AA,AA,AA,AA,
506563504,0000070C,false,Rx,0,8,03,22,06,00,00,00,00,00,
506569786,00000776,false,Rx,0,8,05,62,06,00,04,10,AA,AA,
506623530,0000070C,false,Rx,0,8,03,22,06,06,00,00,00,00,
506629668,00000776,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
506683509,0000070C,false,Rx,0,8,03,22,06,08,00,00,00,00,
506689628,00000776,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
506712759,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
507103481,0000070C,false,Rx,0,8,03,19,02,AE,00,00,00,00,
507111129,00000776,false,Rx,0,8,03,59,02,19,AA,AA,AA,AA,
507163491,0000070C,false,Rx,0,8,02,10,01,00,00,00,00,00,
507169951,00000776,false,Rx,0,8,06,50,01,00,32,01,F4,AA,
507212771,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
507403534,00000714,false,Rx,0,8,02,10,03,00,00,00,00,00,
507405658,0000077E,false,Rx,0,8,06,50,03,00,32,00,C8,AA,
507463553,00000714,false,Rx,0,8,03,19,02,AE,00,00,00,00,
507464534,0000077E,false,Rx,0,8,10,2B,59,02,19,FF,FF,3E,
507464786,00000714,false,Rx,0,8,30,00,01,00,00,00,00,00,
507465692,0000077E,false,Rx,0,8,21,08,FF,FF,40,08,FF,FF,
507466791,0000077E,false,Rx,0,8,22,02,08,FF,FF,05,08,FF,
507467736,0000077E,false,Rx,0,8,23,FF,08,08,FF,FF,0D,08,
507468738,0000077E,false,Rx,0,8,24,FF,FF,12,08,FF,FF,17,
507469732,0000077E,false,Rx,0,8,25,08,FF,FF,1C,08,FF,FF,
507470718,0000077E,false,Rx,0,8,26,21,08,AA,AA,AA,AA,AA,
507523510,00000714,false,Rx,0,8,02,10,01,00,00,00,00,00,
507525816,0000077E,false,Rx,0,8,06,50,01,00,32,00,C8,AA,
507712729,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
507763455,00000710,false,Rx,0,8,02,10,03,00,00,00,00,00,
507770454,0000077A,false,Rx,0,8,06,50,03,00,32,01,F4,AA,
507823633,00000710,false,Rx,0,8,03,22,F1,91,00,00,00,00,
507830324,0000077A,false,Rx,0,8,10,0E,62,F1,91,33,51,30,
507830577,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
507840304,0000077A,false,Rx,0,8,21,39,30,37,35,33,30,43,
507850292,0000077A,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
507883609,00000710,false,Rx,0,8,03,22,F1,A3,00,00,00,00,
507890317,0000077A,false,Rx,0,8,06,62,F1,A3,35,31,35,AA,
507943612,00000710,false,Rx,0,8,03,22,F1,87,00,00,00,00,
507950315,0000077A,false,Rx,0,8,10,0E,62,F1,87,33,51,30,
507950589,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
507960297,0000077A,false,Rx,0,8,21,39,30,37,35,33,30,43,
507970297,0000077A,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
508033541,00000710,false,Rx,0,8,03,22,F1,89,00,00,00,00,
508040303,0000077A,false,Rx,0,8,07,62,F1,89,35,32,38,36,
508093540,00000710,false,Rx,0,8,03,22,F1,97,00,00,00,00,
508100383,0000077A,false,Rx,0,8,10,10,62,F1,97,47,57,20,
508100636,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
508110297,0000077A,false,Rx,0,8,21,4D,51,42,20,48,69,67,
508120336,0000077A,false,Rx,0,8,22,68,20,20,AA,AA,AA,AA,
508153540,00000710,false,Rx,0,8,03,22,F1,AA,00,00,00,00,
508160304,0000077A,false,Rx,0,8,10,08,62,F1,AA,4A,35,33,
508160578,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
508170283,0000077A,false,Rx,0,8,21,33,20,AA,AA,AA,AA,AA,
508212712,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
508213533,00000710,false,Rx,0,8,03,22,F1,8C,00,00,00,00,
508220317,0000077A,false,Rx,0,8,10,11,62,F1,8C,32,32,30,
508220569,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
508230297,0000077A,false,Rx,0,8,21,32,31,37,30,30,38,34,
508240270,0000077A,false,Rx,0,8,22,30,30,33,30,AA,AA,AA,
508273846,00000710,false,Rx,0,8,03,22,F1,9E,00,00,00,00,
508280303,0000077A,false,Rx,0,8,10,0E,62,F1,9E,45,56,5F,
508280578,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
508290272,0000077A,false,Rx,0,8,21,47,61,74,65,77,4E,46,
508300335,0000077A,false,Rx,0,8,22,00,AA,AA,AA,AA,AA,AA,
508333628,00000710,false,Rx,0,8,03,22,F1,A2,00,00,00,00,
508340291,0000077A,false,Rx,0,8,10,09,62,F1,A2,30,31,33,
508340570,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
508350285,0000077A,false,Rx,0,8,21,30,32,30,AA,AA,AA,AA,
508393620,00000710,false,Rx,0,8,03,22,06,00,00,00,00,00,
508400324,0000077A,false,Rx,0,8,10,21,62,06,00,09,01,00,
508400578,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
508410293,0000077A,false,Rx,0,8,21,08,70,08,59,00,FB,00,
508420297,0000077A,false,Rx,0,8,22,22,0A,1E,0F,00,00,00,
508430297,0000077A,false,Rx,0,8,23,01,05,00,00,00,00,00,
508440297,0000077A,false,Rx,0,8,24,00,00,00,00,00,00,AA,
508483532,00000710,false,Rx,0,8,03,22,06,06,00,00,00,00,
508490292,0000077A,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
508543553,00000710,false,Rx,0,8,03,22,06,08,00,00,00,00,
508550315,0000077A,false,Rx,0,8,10,33,62,06,08,00,1D,FF,
508550569,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
508560297,0000077A,false,Rx,0,8,21,FF,FF,FF,00,69,FF,FF,
508570297,0000077A,false,Rx,0,8,22,FF,FF,FF,FF,FF,FF,00,
508580335,0000077A,false,Rx,0,8,23,31,FF,FF,FF,FF,FF,FF,
508590297,0000077A,false,Rx,0,8,24,FF,FF,FF,FF,FF,FF,FF,
508600297,0000077A,false,Rx,0,8,25,FF,FF,FF,FF,FF,FF,FF,
508610297,0000077A,false,Rx,0,8,26,FF,FF,FF,FF,FF,FF,FF,
508620310,0000077A,false,Rx,0,8,27,FF,FF,FF,AA,AA,AA,AA,
508663631,00000710,false,Rx,0,8,03,22,6C,69,00,00,00,00,
508700356,0000077A,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
508712687,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
509060276,0000077A,false,Rx,0,8,10,10,62,6C,69,57,45,43,
509060551,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
509070257,0000077A,false,Rx,0,8,21,48,53,45,4C,52,49,43,
509080256,0000077A,false,Rx,0,8,22,48,54,45,AA,AA,AA,AA,
509113607,00000710,false,Rx,0,8,03,22,64,69,00,00,00,00,
509150277,0000077A,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
509212680,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
509410259,0000077A,false,Rx,0,8,07,62,64,69,30,30,34,31,
509443672,00000710,false,Rx,0,8,03,22,66,69,00,00,00,00,
509480256,0000077A,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
509660264,0000077A,false,Rx,0,8,10,0E,62,66,69,35,51,30,
509660539,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
509670245,0000077A,false,Rx,0,8,21,39,30,37,31,35,35,41,
509680284,0000077A,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
509712668,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
509713631,00000710,false,Rx,0,8,03,22,68,69,00,00,00,00,
509750255,0000077A,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
509960258,0000077A,false,Rx,0,8,06,62,68,69,48,35,35,AA,
510013631,00000710,false,Rx,0,8,03,22,6A,69,00,00,00,00,
510050253,0000077A,false,Rx,0,8,03,7F,22,78,AA,AA,AA,AA,
510212650,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
510360253,0000077A,false,Rx,0,8,10,17,62,6A,69,30,33,31,
510360506,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
510370217,0000077A,false,Rx,0,8,21,36,33,39,32,20,20,20,
510380277,0000077A,false,Rx,0,8,22,20,20,20,20,20,20,20,
510390218,0000077A,false,Rx,0,8,23,20,20,20,AA,AA,AA,AA,
510712672,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
510763620,00000710,false,Rx,0,8,03,19,02,AE,00,00,00,00,
510770660,0000077A,false,Rx,0,8,10,1B,59,02,19,02,02,0C,
510770922,00000710,false,Rx,0,8,30,00,01,00,00,00,00,00,
510780256,0000077A,false,Rx,0,8,21,08,02,02,0E,08,02,02,
510790225,0000077A,false,Rx,0,8,22,14,08,02,02,31,08,02,
510800204,0000077A,false,Rx,0,8,23,02,4A,08,02,02,4B,08,
510853510,00000710,false,Rx,0,8,02,10,01,00,00,00,00,00,
510860370,0000077A,false,Rx,0,8,06,50,01,00,32,01,F4,AA,
511093521,00000730,false,Rx,0,8,02,10,03,00,00,00,00,00,
511096771,0000079A,false,Rx,0,8,06,50,03,00,28,01,EF,AA,
511153640,00000730,false,Rx,0,8,03,22,F1,91,00,00,00,00,
511156553,0000079A,false,Rx,0,8,10,0E,62,F1,91,33,47,30,
511156807,00000730,false,Rx,0,8,30,00,01,00,00,00,00,00,
511166942,0000079A,false,Rx,0,8,21,38,35,37,35,31,31,41,
511186628,0000079A,false,Rx,0,8,22,47,AA,AA,AA,AA,AA,AA,
511212640,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
511243679,00000730,false,Rx,0,8,03,22,F1,A3,00,00,00,00,
511246473,0000079A,false,Rx,0,8,06,62,F1,A3,48,31,30,AA,
511303588,00000730,false,Rx,0,8,03,22,F1,87,00,00,00,00,
511306253,0000079A,false,Rx,0,8,10,0E,62,F1,87,33,47,30,
511306501,00000730,false,Rx,0,8,30,00,01,00,00,00,00,00,
511316174,0000079A,false,Rx,0,8,21,38,35,37,35,31,31,42,
511336111,0000079A,false,Rx,0,8,22,43,AA,AA,AA,AA,AA,AA,
511393690,00000730,false,Rx,0,8,03,22,F1,89,00,00,00,00,
511395997,0000079A,false,Rx,0,8,07,62,F1,89,30,30,30,39,
511453629,00000730,false,Rx,0,8,03,22,F1,97,00,00,00,00,
511455718,0000079A,false,Rx,0,8,10,10,62,F1,97,46,4C,41,
511455989,00000730,false,Rx,0,8,30,00,01,00,00,00,00,00,
511465751,0000079A,false,Rx,0,8,21,20,20,20,20,20,20,20,
511485589,0000079A,false,Rx,0,8,22,20,20,20,AA,AA,AA,AA,
511543639,00000730,false,Rx,0,8,03,22,F1,AA,00,00,00,00,
511545470,0000079A,false,Rx,0,8,10,08,62,F1,AA,4A,38,34,
511545744,00000730,false,Rx,0,8,30,00,01,00,00,00,00,00,
511555362,0000079A,false,Rx,0,8,21,34,20,AA,AA,AA,AA,AA,
511603691,00000730,false,Rx,0,8,03,22,F1,8C,00,00,00,00,
511605244,0000079A,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
511663699,00000730,false,Rx,0,8,03,22,F1,9E,00,00,00,00,
511665075,0000079A,false,Rx,0,8,10,19,62,F1,9E,45,56,5F,
511665350,00000730,false,Rx,0,8,30,00,01,00,00,00,00,00,
511675166,0000079A,false,Rx,0,8,21,48,69,67,68,42,65,61,
511694976,0000079A,false,Rx,0,8,22,6D,41,73,73,69,73,41,
511712619,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
511714914,0000079A,false,Rx,0,8,23,55,33,33,58,00,AA,AA,
511753689,00000730,false,Rx,0,8,03,22,F1,A2,00,00,00,00,
511754840,0000079A,false,Rx,0,8,10,09,62,F1,A2,30,30,31,
511755082,00000730,false,Rx,0,8,30,00,01,00,00,00,00,00,
511764770,0000079A,false,Rx,0,8,21,30,31,39,AA,AA,AA,AA,
511813619,00000730,false,Rx,0,8,03,22,06,00,00,00,00,00,
511814849,0000079A,false,Rx,0,8,10,0E,62,06,00,02,02,00,
511815085,00000730,false,Rx,0,8,30,00,01,00,00,00,00,00,
511824618,0000079A,false,Rx,0,8,21,00,00,00,00,00,00,00,
511844550,0000079A,false,Rx,0,8,22,00,AA,AA,AA,AA,AA,AA,
511903654,00000730,false,Rx,0,8,03,22,06,06,00,00,00,00,
511904600,0000079A,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
511963667,00000730,false,Rx,0,8,03,22,06,08,00,00,00,00,
511974178,0000079A,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
512212600,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
512323572,00000730,false,Rx,0,8,03,19,02,AE,00,00,00,00,
512333177,0000079A,false,Rx,0,8,07,59,02,99,CA,00,05,08,
512383522,00000730,false,Rx,0,8,02,10,01,00,00,00,00,00,
512393126,0000079A,false,Rx,0,8,06,50,01,00,28,01,EF,AA,
512623593,0000071D,false,Rx,0,8,02,10,03,00,00,00,00,00,
512712580,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
513212558,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
513712538,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
514212522,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
514712542,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
515212485,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
515233639,0000070F,false,Rx,0,8,02,10,03,00,00,00,00,00,
515257214,00000779,false,Rx,0,8,06,50,03,00,32,01,F4,AA,
515293647,0000070F,false,Rx,0,8,03,22,F1,91,00,00,00,00,
515326016,00000779,false,Rx,0,8,10,0E,62,F1,91,30,43,51,
515326270,0000070F,false,Rx,0,8,30,00,01,00,00,00,00,00,
515336231,00000779,false,Rx,0,8,21,35,32,35,31,33,30,20,
515345992,00000779,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
515383756,0000070F,false,Rx,0,8,03,22,F1,A3,00,00,00,00,
515416237,00000779,false,Rx,0,8,06,62,F1,A3,48,35,32,AA,
515473651,0000070F,false,Rx,0,8,03,22,F1,87,00,00,00,00,
515506698,00000779,false,Rx,0,8,10,0E,62,F1,87,30,43,51,
515506969,0000070F,false,Rx,0,8,30,00,01,00,00,00,00,00,
515516225,00000779,false,Rx,0,8,21,39,30,37,35,35,34,48,
515526007,00000779,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
515563751,0000070F,false,Rx,0,8,03,22,F1,89,00,00,00,00,
515596233,00000779,false,Rx,0,8,07,62,F1,89,37,30,38,33,
515653647,0000070F,false,Rx,0,8,03,22,F1,97,00,00,00,00,
515676499,00000779,false,Rx,0,8,10,10,62,F1,97,48,61,6C,
515676753,0000070F,false,Rx,0,8,30,00,01,00,00,00,00,00,
515686728,00000779,false,Rx,0,8,21,64,65,78,34,4D,6F,74,
515696232,00000779,false,Rx,0,8,22,69,6F,6E,AA,AA,AA,AA,
515712489,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
515743719,0000070F,false,Rx,0,8,03,22,F1,AA,00,00,00,00,
515766000,00000779,false,Rx,0,8,10,08,62,F1,AA,4A,34,39,
515766262,0000070F,false,Rx,0,8,30,00,01,00,00,00,00,00,
515776474,00000779,false,Rx,0,8,21,32,20,AA,AA,AA,AA,AA,
515833665,0000070F,false,Rx,0,8,03,22,F1,8C,00,00,00,00,
515866580,00000779,false,Rx,0,8,10,1A,62,F1,8C,48,41,31,
515866839,0000070F,false,Rx,0,8,30,00,01,00,00,00,00,00,
515876509,00000779,false,Rx,0,8,21,2D,30,30,30,31,30,2E,
515886473,00000779,false,Rx,0,8,22,31,32,2E,31,36,30,30,
515896253,00000779,false,Rx,0,8,23,30,31,30,35,38,30,AA,
515953688,0000070F,false,Rx,0,8,03,22,F1,9E,00,00,00,00,
515987274,00000779,false,Rx,0,8,10,1C,62,F1,9E,45,56,5F,
515987526,0000070F,false,Rx,0,8,30,00,01,00,00,00,00,00,
515996552,00000779,false,Rx,0,8,21,41,6C,6C,57,68,65,65,
516006670,00000779,false,Rx,0,8,22,6C,43,6F,6E,74,72,48,
516016493,00000779,false,Rx,0,8,23,41,31,56,57,33,37,58,
516026811,00000779,false,Rx,0,8,24,00,AA,AA,AA,AA,AA,AA,
516074135,0000070F,false,Rx,0,8,03,22,F1,A2,00,00,00,00,
516106680,00000779,false,Rx,0,8,10,09,62,F1,A2,30,30,34,
516106920,0000070F,false,Rx,0,8,30,00,01,00,00,00,00,00,
516116493,00000779,false,Rx,0,8,21,30,31,33,AA,AA,AA,AA,
516163770,0000070F,false,Rx,0,8,03,22,06,00,00,00,00,00,
516186495,00000779,false,Rx,0,8,05,62,06,00,00,01,AA,AA,
516212490,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
516223739,0000070F,false,Rx,0,8,03,22,06,06,00,00,00,00,
516246581,00000779,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
516283738,0000070F,false,Rx,0,8,03,22,06,08,00,00,00,00,
516306530,00000779,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
516643705,0000070F,false,Rx,0,8,03,19,02,AE,00,00,00,00,
516666285,00000779,false,Rx,0,8,10,0B,59,02,19,00,41,0E,
516666539,0000070F,false,Rx,0,8,30,00,01,00,00,00,00,00,
516676541,00000779,false,Rx,0,8,21,08,00,44,3A,08,AA,AA,
516712455,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
516733608,0000070F,false,Rx,0,8,02,10,01,00,00,00,00,00,
516757225,00000779,false,Rx,0,8,06,50,01,00,32,01,F4,AA,
517033672,00000731,false,Rx,0,8,02,10,03,00,00,00,00,00,
517043612,0000079B,false,Rx,0,8,06,50,03,00,32,01,F4,AA,
517093759,00000731,false,Rx,0,8,03,22,F1,91,00,00,00,00,
517103699,0000079B,false,Rx,0,8,10,0E,62,F1,91,35,51,30,
517103935,00000731,false,Rx,0,8,30,00,01,00,00,00,00,00,
517113552,0000079B,false,Rx,0,8,21,39,30,35,38,36,31,41,
517123547,0000079B,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
517183819,00000731,false,Rx,0,8,03,22,F1,A3,00,00,00,00,
517193620,0000079B,false,Rx,0,8,06,62,F1,A3,48,30,31,AA,
517212443,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
517243758,00000731,false,Rx,0,8,03,22,F1,87,00,00,00,00,
517253592,0000079B,false,Rx,0,8,10,0E,62,F1,87,35,51,30,
517253852,00000731,false,Rx,0,8,30,00,01,00,00,00,00,00,
517263573,0000079B,false,Rx,0,8,21,39,30,35,38,36,31,41,
517273852,0000079B,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
517333698,00000731,false,Rx,0,8,03,22,F1,89,00,00,00,00,
517343852,0000079B,false,Rx,0,8,07,62,F1,89,30,31,32,30,
517393750,00000731,false,Rx,0,8,03,22,F1,97,00,00,00,00,
517403591,0000079B,false,Rx,0,8,10,10,62,F1,97,45,4C,56,
517403869,00000731,false,Rx,0,8,30,00,01,00,00,00,00,00,
517413570,0000079B,false,Rx,0,8,21,2D,4D,51,42,41,20,20,
517423573,0000079B,false,Rx,0,8,22,20,20,20,AA,AA,AA,AA,
517513757,00000731,false,Rx,0,8,03,22,F1,AA,00,00,00,00,
517523580,0000079B,false,Rx,0,8,10,08,62,F1,AA,4A,37,36,
517523861,00000731,false,Rx,0,8,30,00,01,00,00,00,00,00,
517533691,0000079B,false,Rx,0,8,21,34,20,AA,AA,AA,AA,AA,
517573729,00000731,false,Rx,0,8,03,22,F1,8C,00,00,00,00,
517583593,0000079B,false,Rx,0,8,10,11,62,F1,8C,31,36,30,
517583850,00000731,false,Rx,0,8,30,00,01,00,00,00,00,00,
517593549,0000079B,false,Rx,0,8,21,30,30,32,31,33,37,37,
517603552,0000079B,false,Rx,0,8,22,30,30,30,38,AA,AA,AA,
517663728,00000731,false,Rx,0,8,03,22,F1,9E,00,00,00,00,
517673882,0000079B,false,Rx,0,8,10,1B,62,F1,9E,45,56,5F,
517674123,00000731,false,Rx,0,8,30,00,01,00,00,00,00,00,
517683572,0000079B,false,Rx,0,8,21,45,4C,56,4D,61,72,71,
517693593,0000079B,false,Rx,0,8,22,75,4D,51,42,00,00,00,
517703572,0000079B,false,Rx,0,8,23,00,00,00,00,00,00,00,
517712431,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
517753751,00000731,false,Rx,0,8,03,22,F1,A2,00,00,00,00,
517763811,0000079B,false,Rx,0,8,10,09,62,F1,A2,30,30,34,
517764063,00000731,false,Rx,0,8,30,00,01,00,00,00,00,00,
517773781,0000079B,false,Rx,0,8,21,31,31,31,AA,AA,AA,AA,
517813805,00000731,false,Rx,0,8,03,22,06,00,00,00,00,00,
517823613,0000079B,false,Rx,0,8,10,0B,62,06,00,5D,00,00,
517823872,00000731,false,Rx,0,8,30,00,01,00,00,00,00,00,
517833569,0000079B,false,Rx,0,8,21,00,00,00,00,00,AA,AA,
517873730,00000731,false,Rx,0,8,03,22,06,06,00,00,00,00,
517883573,0000079B,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
517933752,00000731,false,Rx,0,8,03,22,06,08,00,00,00,00,
517943864,0000079B,false,Rx,0,8,03,7F,22,31,AA,AA,AA,AA,
518212412,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
518233879,00000731,false,Rx,0,8,03,19,02,AE,00,00,00,00,
518243892,0000079B,false,Rx,0,8,10,13,59,02,99,C1,46,00,
518244154,00000731,false,Rx,0,8,30,00,01,00,00,00,00,00,
518253627,0000079B,false,Rx,0,8,21,08,C1,55,00,08,C1,46,
518263691,0000079B,false,Rx,0,8,22,04,08,C1,46,07,08,AA,
518323662,00000731,false,Rx,0,8,02,10,01,00,00,00,00,00,
518333711,0000079B,false,Rx,0,8,06,50,01,00,32,01,F4,AA,
518564080,0000074A,false,Rx,0,8,02,10,03,00,00,00,00,00,
518574276,000007B4,false,Rx,0,8,06,50,03,00,32,01,F4,AA,
518623731,0000074A,false,Rx,0,8,03,22,F1,91,00,00,00,00,
518634185,000007B4,false,Rx,0,8,10,0E,62,F1,91,35,51,30,
518634433,0000074A,false,Rx,0,8,30,00,01,00,00,00,00,00,
518644127,000007B4,false,Rx,0,8,21,39,35,39,35,39,33,42,
518654165,000007B4,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
518712423,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
518713778,0000074A,false,Rx,0,8,03,22,F1,A3,00,00,00,00,
518724228,000007B4,false,Rx,0,8,06,62,F1,A3,30,32,30,AA,
518773806,0000074A,false,Rx,0,8,03,22,F1,87,00,00,00,00,
518784442,000007B4,false,Rx,0,8,10,0E,62,F1,87,35,51,30,
518784716,0000074A,false,Rx,0,8,30,00,01,00,00,00,00,00,
518794186,000007B4,false,Rx,0,8,21,39,35,39,35,39,33,45,
518804510,000007B4,false,Rx,0,8,22,20,AA,AA,AA,AA,AA,AA,
