Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
61160088,000000AE,false,Rx,0,8,BA,06,00,00,FF,3C,01,02,
61160351,00000116,false,Rx,0,8,E3,0D,01,04,00,00,00,FF,
61160580,00000392,false,Rx,0,8,35,22,00,00,00,00,00,04,
61162015,000000A7,false,Rx,0,8,7A,5E,A0,80,FD,09,48,3D,
61162260,00000040,false,Rx,0,8,F9,0C,00,44,C1,00,00,00,
61162484,000000A8,false,Rx,0,8,EF,4E,3D,61,83,64,F8,0C,
61162633,000000AF,false,Rx,0,4,83,7F,D4,01,00,00,00,00,
61162893,00000107,false,Rx,0,8,00,00,F8,0B,01,00,8B,C9,
61163128,00000120,false,Rx,0,8,EC,0F,00,02,01,08,FF,01,
61163353,00000121,false,Rx,0,8,40,0F,00,00,36,50,7E,FE,
61163608,00000147,false,Rx,0,8,00,00,00,00,F0,C3,00,1D,
61163862,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
61164268,00000520,false,Rx,0,8,B6,09,00,08,00,0A,00,0A,
61166007,000003DB,false,Rx,0,8,50,10,01,04,07,24,01,A2,
61168234,00000086,false,Rx,0,8,82,0D,04,20,00,00,00,00,
61169396,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61169631,000000AD,false,Rx,0,8,35,E7,BF,FF,00,14,00,00,
61169864,00000101,false,Rx,0,8,05,0E,80,01,A2,05,00,00,
61170108,000000AE,false,Rx,0,8,28,07,00,00,FF,3C,01,02,
61176198,00000106,false,Rx,0,8,0E,0E,63,00,02,00,00,00,
61176204,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
61176209,0000011E,false,Rx,0,8,F2,0E,00,00,00,00,00,00,
61176214,0000012D,false,Rx,0,8,52,8C,7F,00,00,00,FE,3F,
61176220,00000464,false,Rx,0,8,08,4C,00,00,00,00,00,00,
61176225,000000A7,false,Rx,0,8,A4,5F,A0,80,FD,09,48,3D,
61176230,000000A8,false,Rx,0,8,60,4F,3D,61,83,64,F8,0C,
61176236,000000AF,false,Rx,0,4,83,70,D4,01,00,00,00,00,
61176241,000003DD,false,Rx,0,8,48,04,10,00,FE,43,00,00,
61176464,0000031E,false,Rx,0,8,F4,FD,3F,00,00,00,00,40,
61176697,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
61176953,0000032F,false,Rx,0,8,00,FF,00,00,00,00,7A,01,
61178220,00000086,false,Rx,0,8,2E,0E,04,20,00,00,00,00,
61179383,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61179618,000000AD,false,Rx,0,8,A2,E8,BF,FF,00,14,00,00,
61179848,000000FD,false,Rx,0,8,E6,DE,1F,80,00,00,00,00,
61180108,000000AE,false,Rx,0,8,5F,08,00,00,FF,3C,01,02,
61180342,00000116,false,Rx,0,8,4F,0E,01,04,00,00,00,FF,
61180577,000000B1,false,Rx,0,8,6E,2D,00,00,00,00,00,00,
61180812,0000012B,false,Rx,0,8,92,47,40,28,00,00,00,00,
61181067,000003E5,false,Rx,0,8,6A,24,00,00,00,00,00,00,
61182033,000000A7,false,Rx,0,8,6D,50,A0,80,FD,09,48,3D,
61182273,000000A8,false,Rx,0,8,08,40,3D,61,83,64,F8,0C,
61182495,00000107,false,Rx,0,8,00,00,F8,0B,01,00,9D,C9,
61182672,000000AF,false,Rx,0,4,83,71,00,00,00,00,00,00,
61182906,00000120,false,Rx,0,8,26,00,00,02,01,08,FF,01,
61183140,00000121,false,Rx,0,8,8E,00,00,00,36,50,7E,FE,
61183382,00000147,false,Rx,0,8,00,00,00,00,F0,C3,00,1D,
61186013,00000365,false,Rx,0,8,AB,06,26,00,94,0F,9C,7A,
61188225,00000086,false,Rx,0,8,4A,0F,04,20,00,00,00,00,
61189354,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61189590,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
61189824,00000101,false,Rx,0,8,61,0F,80,01,A2,05,00,00,
61190059,000000AE,false,Rx,0,8,B7,09,00,00,FF,3C,01,02,
61196254,00000106,false,Rx,0,8,6A,0F,63,00,02,00,00,00,
61196259,00000128,false,Rx,0,3,84,EC,C7,00,00,00,00,00,
61196264,0000011E,false,Rx,0,8,96,0F,00,00,00,00,00,00,
61196269,0000012D,false,Rx,0,8,3E,8D,7F,00,00,00,FE,3F,
61196275,000006B2,false,Rx,0,8,75,D1,9D,A3,29,FD,46,27,
61196280,000003C8,false,Rx,0,8,00,00,54,24,00,60,11,94,
61196285,1B000077,true,Rx,0,8,77,00,04,02,01,00,00,00,
61196291,000000A7,false,Rx,0,8,E5,51,A0,80,FD,09,48,3D,
61196296,000000A8,false,Rx,0,8,07,41,3D,21,83,64,F4,0C,
61196301,000000AF,false,Rx,0,4,83,72,00,00,00,00,00,00,
61196306,0000030B,false,Rx,0,8,10,2D,00,00,08,00,00,10,
61196312,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
61198223,00000086,false,Rx,0,8,08,00,04,20,00,00,00,00,
61199328,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61199571,000000AD,false,Rx,0,8,F7,EA,BF,FF,00,14,00,00,
61199799,000000FD,false,Rx,0,8,71,DF,1F,80,00,00,00,00,
61200059,000000AE,false,Rx,0,8,CB,0A,00,00,FF,3C,01,02,
61200288,00000116,false,Rx,0,8,2B,0F,01,04,00,00,00,FF,
61202060,000000A7,false,Rx,0,8,91,52,A0,80,FD,09,48,3D,
61202316,000000A8,false,Rx,0,8,D3,42,3D,21,83,64,F0,0C,
61202480,000000AF,false,Rx,0,4,83,73,2B,01,00,00,00,00,
61202714,00000107,false,Rx,0,8,00,00,F8,0B,01,00,9D,C9,
61202949,00000120,false,Rx,0,8,D3,01,00,02,01,08,FF,01,
61203183,00000121,false,Rx,0,8,E2,01,00,00,36,50,7E,FE,
61203432,00000147,false,Rx,0,8,00,00,00,00,F0,C3,00,1D,
61203668,00000391,false,Rx,0,8,17,89,23,5D,00,27,00,22,
61203902,000003BE,false,Rx,0,8,22,0A,E6,00,C8,80,00,80,
61204157,000003C7,false,Rx,0,8,01,10,24,00,00,40,80,00,
61208226,00000086,false,Rx,0,8,6C,01,04,20,00,00,00,00,
61209382,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61209617,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
61209877,00000101,false,Rx,0,8,23,00,80,01,A2,05,00,00,
61210112,000000AE,false,Rx,0,8,69,0B,00,00,FF,3C,01,02,
61216253,00000106,false,Rx,0,8,28,00,63,00,02,00,00,00,
61216258,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
61216263,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
61216268,0000012D,false,Rx,0,8,0E,8E,7F,00,00,00,FE,3F,
61216274,0000012B,false,Rx,0,8,47,48,40,28,00,00,00,00,
61216279,000006B4,false,Rx,0,8,02,4D,35,33,31,32,37,37,
61216284,000000A7,false,Rx,0,8,10,53,A0,80,FD,09,48,3D,
61216290,00000040,false,Rx,0,8,9D,0D,00,44,C1,00,00,00,
61216295,000000A8,false,Rx,0,8,94,43,3D,21,83,64,EC,0C,
61216300,000000AF,false,Rx,0,4,83,74,2B,01,00,00,00,00,
61218228,00000086,false,Rx,0,8,C0,02,04,20,00,00,00,00,
61219308,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61219551,000000AD,false,Rx,0,8,2F,EC,BF,FF,00,14,00,00,
61219785,000000FD,false,Rx,0,8,0B,D0,1F,80,00,00,00,00,
61220020,000000AE,false,Rx,0,8,D1,0C,00,00,FF,3C,01,02,
61220268,00000116,false,Rx,0,8,69,00,01,04,00,00,00,FF,
61221183,00000462,false,Rx,0,8,00,00,38,00,00,01,00,00,
61221987,000000A7,false,Rx,0,8,2A,54,A0,80,FD,09,48,3D,
61222236,000000A8,false,Rx,0,8,95,44,3D,61,83,64,F4,0C,
61222459,00000107,false,Rx,0,8,00,00,F8,0B,01,00,AF,C9,
61222634,000000AF,false,Rx,0,4,83,75,00,00,00,00,00,00,
61222868,00000120,false,Rx,0,8,2B,02,00,02,01,08,FF,01,
61223101,00000121,false,Rx,0,8,6D,02,00,00,36,50,7E,FE,
61223354,00000147,false,Rx,0,8,00,00,00,00,F0,BF,00,1D,
61226365,0000031E,false,Rx,0,8,81,FE,3F,00,00,00,00,40,
61226599,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
61226855,0000032F,false,Rx,0,8,00,FF,00,00,00,00,7A,01,
61228225,00000086,false,Rx,0,8,A4,03,04,20,00,00,00,00,
61229366,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61229600,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
61229835,00000101,false,Rx,0,8,CD,01,80,01,A2,01,00,00,
61230070,000000AE,false,Rx,0,8,B2,0D,00,00,FF,3C,01,02,
61236244,00000106,false,Rx,0,8,4C,01,63,00,02,00,00,00,
61236249,00000128,false,Rx,0,3,84,FF,0E,00,00,00,00,00,
61236255,0000011E,false,Rx,0,8,B0,01,00,00,00,00,00,00,
61236260,0000012D,false,Rx,0,8,F9,8F,7F,00,00,00,FE,3F,
61236265,000003C0,false,Rx,0,4,C5,0C,03,00,00,00,00,00,
61236270,000003D6,false,Rx,0,8,08,00,00,00,00,00,30,00,
61236276,000000A7,false,Rx,0,8,51,55,A0,80,FD,09,48,3D,
61236281,000000A8,false,Rx,0,8,FF,45,3D,61,83,64,F4,0C,
61236286,000000AF,false,Rx,0,4,83,76,00,00,00,00,00,00,
61236291,00000365,false,Rx,0,8,AB,06,26,00,93,0F,9C,7A,
61238219,00000086,false,Rx,0,8,B7,04,04,20,00,00,00,00,
61239352,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61239586,000000AD,false,Rx,0,8,84,EE,BF,FF,00,14,00,00,
61239819,000000FD,false,Rx,0,8,01,D1,1F,80,00,00,00,00,
61240054,000000AE,false,Rx,0,8,8A,0E,00,00,FF,3C,01,02,
61240305,00000116,false,Rx,0,8,0D,01,01,04,00,00,00,FF,
61240547,00000394,false,Rx,0,8,36,13,00,1A,00,00,00,00,
61240782,0000012B,false,Rx,0,8,4F,49,40,28,00,00,00,00,
61241036,00000569,false,Rx,0,8,00,00,00,3E,F8,10,00,00,
61241982,000000A7,false,Rx,0,8,22,56,A0,80,FD,09,58,3D,
61242232,000000A8,false,Rx,0,8,55,56,3D,61,83,64,F0,0C,
61242453,00000107,false,Rx,0,8,00,00,F8,0B,01,00,AF,C9,
61242629,000000AF,false,Rx,0,4,83,77,4C,01,00,00,00,00,
61242864,00000120,false,Rx,0,8,F9,03,00,02,01,08,FF,01,
61243097,00000121,false,Rx,0,8,9F,03,00,00,36,50,7E,FE,
61243354,00000147,false,Rx,0,8,00,00,00,00,F0,BF,00,1D,
61245051,0000030B,false,Rx,0,8,10,2E,00,00,08,00,00,10,
61245989,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
61248203,00000086,false,Rx,0,8,D3,05,04,20,00,00,00,00,
61249374,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61249609,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
61249839,00000101,false,Rx,0,8,5E,02,80,01,A2,04,00,00,
61250099,000000AE,false,Rx,0,8,68,0F,00,00,FF,3C,01,02,
61256254,00000106,false,Rx,0,8,E0,02,63,00,02,00,00,00,
61256259,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
61256264,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
61256270,0000012D,false,Rx,0,8,5D,80,7F,00,00,00,FE,3F,
61256275,000003B5,false,Rx,0,8,86,FE,12,39,0C,7C,20,00,
61256280,000000A7,false,Rx,0,8,AB,57,A0,80,FD,09,58,3D,
61256286,000000A8,false,Rx,0,8,D0,57,3D,61,83,64,E8,0C,
61256291,000000AF,false,Rx,0,4,83,78,4C,01,00,00,00,00,
61256296,00000641,false,Rx,0,8,66,16,42,13,14,12,7D,14,
61256301,00000676,false,Rx,0,8,00,00,00,80,00,C0,20,01,
61256307,16A95414,true,Rx,0,8,00,60,7E,C3,0F,00,00,00,
61257651,16A95415,true,Rx,0,8,00,00,00,00,14,00,98,00,
61258230,00000086,false,Rx,0,8,7F,06,04,20,00,00,00,00,
61259363,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61259598,000000AD,false,Rx,0,8,48,E0,BF,FF,00,14,00,00,
61259832,000000FD,false,Rx,0,8,CE,D2,1F,80,00,00,00,00,
61260087,000000AE,false,Rx,0,8,DF,00,00,00,FF,3C,01,02,
61260315,00000116,false,Rx,0,8,A1,02,01,04,00,00,00,FF,
61260558,00000392,false,Rx,0,8,51,23,00,00,00,00,00,04,
61261974,000000A7,false,Rx,0,8,E6,58,A0,80,FD,09,58,3D,
61262216,00000040,false,Rx,0,8,31,0E,00,44,C1,00,00,00,
61262439,000000A8,false,Rx,0,8,82,58,3D,61,83,64,E0,0C,
61262619,000000AF,false,Rx,0,4,83,79,00,00,00,00,00,00,
61262853,00000107,false,Rx,0,8,00,00,F8,0B,01,00,C1,C9,
61263109,00000120,false,Rx,0,8,AF,04,00,02,01,08,FF,01,
61263343,00000121,false,Rx,0,8,22,04,00,00,36,50,7E,FE,
61263598,00000147,false,Rx,0,8,00,00,00,00,F0,BF,00,1D,
61263831,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
61266003,000003DB,false,Rx,0,8,50,10,01,04,07,24,01,A2,
61268223,00000086,false,Rx,0,8,1B,07,04,20,00,00,00,00,
61269388,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61269649,000000AD,false,Rx,0,8,86,E1,BF,FF,00,14,00,00,
61269884,00000101,false,Rx,0,8,3A,03,80,01,A2,04,00,00,
61270117,000000AE,false,Rx,0,8,30,01,00,00,FF,3C,01,02,
61276285,00000106,false,Rx,0,8,84,03,63,00,02,00,00,00,
61276291,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
61276296,0000011E,false,Rx,0,8,78,03,00,00,00,00,00,00,
61276301,0000012D,false,Rx,0,8,0A,81,7F,00,00,00,FE,3F,
61276306,0000012B,false,Rx,0,8,5F,4A,40,28,00,00,00,00,
61276312,000001AB,false,Rx,0,8,5F,0C,04,02,18,00,04,00,
61276317,00000463,false,Rx,0,8,00,E0,3F,00,00,00,00,00,
61276322,000000A7,false,Rx,0,8,1D,59,60,80,FD,09,58,3D,
61276328,000000A8,false,Rx,0,8,F0,59,3D,61,83,64,E0,0C,
61276341,000000AF,false,Rx,0,4,83,7A,00,00,00,00,00,00,
61276346,000003DD,false,Rx,0,8,48,04,10,00,FE,43,00,00,
61276462,0000031E,false,Rx,0,8,68,FF,3F,00,00,00,00,40,
61276696,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
61276951,0000032F,false,Rx,0,8,00,FF,00,00,00,00,7A,01,
61278188,00000086,false,Rx,0,8,59,08,04,20,00,00,00,00,
61279434,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61279661,000000AD,false,Rx,0,8,62,E2,BF,FF,00,14,00,00,
61279896,000000FD,false,Rx,0,8,BB,D3,1F,80,00,00,00,00,
61280152,000000AE,false,Rx,0,8,31,02,00,00,FF,3C,01,02,
61280370,00000116,false,Rx,0,8,C5,03,01,04,00,00,00,FF,
61280631,000000B1,false,Rx,0,8,71,2E,00,00,00,00,00,00,
61280864,000001A2,false,Rx,0,8,45,09,00,00,00,00,00,00,
61281120,000003E5,false,Rx,0,8,2B,25,00,00,00,00,00,00,
61282105,000000A7,false,Rx,0,8,30,5A,A0,80,FD,09,58,3D,
61282328,000000A8,false,Rx,0,8,DF,5A,3D,61,83,64,E8,0C,
61282491,000000AF,false,Rx,0,4,83,7B,00,00,00,00,00,00,
61282726,00000107,false,Rx,0,8,00,00,F8,0B,01,00,C1,C9,
61282955,00000120,false,Rx,0,8,AD,05,00,02,01,08,FF,01,
61283227,00000121,false,Rx,0,8,15,05,00,00,36,50,7E,FE,
61283449,00000147,false,Rx,0,8,00,00,00,00,F0,BF,00,1D,
61285993,00000365,false,Rx,0,8,AB,06,26,00,94,0F,9C,7A,
61288232,00000086,false,Rx,0,8,3D,09,04,20,00,00,00,00,
61289383,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61289618,000000AD,false,Rx,0,8,E3,E3,BF,FF,00,14,00,00,
61289853,00000101,false,Rx,0,8,9C,04,80,01,A2,05,00,00,
61290086,000000AE,false,Rx,0,8,14,03,00,00,FF,3C,01,02,
61290343,00000106,false,Rx,0,8,97,04,63,00,02,00,00,00,
61297525,00000128,false,Rx,0,3,84,E8,36,00,00,00,00,00,
61297530,0000011E,false,Rx,0,8,6B,04,00,00,00,00,00,00,
61297535,0000012D,false,Rx,0,8,18,82,7F,00,00,00,FE,3F,
61297540,000003C8,false,Rx,0,8,00,00,54,24,00,60,11,94,
61297546,000000A7,false,Rx,0,8,5E,5B,A0,80,FD,09,58,3D,
61297551,000000A8,false,Rx,0,8,21,5B,1D,61,83,64,F4,0C,
61297556,000000AF,false,Rx,0,4,83,7C,00,00,00,00,00,00,
61297561,0000030B,false,Rx,0,8,10,2F,00,00,08,00,00,10,
61297567,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
61298223,00000086,false,Rx,0,8,91,0A,04,20,00,00,00,00,
61299355,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61299590,000000AD,false,Rx,0,8,41,E4,BF,FF,00,14,00,00,
61299823,000000FD,false,Rx,0,8,2D,D4,1F,80,00,00,00,00,
61300058,000000AE,false,Rx,0,8,1A,04,00,00,FF,3C,01,02,
61300309,00000116,false,Rx,0,8,D6,04,01,04,00,00,00,FF,
61300570,0000012B,false,Rx,0,8,FA,4B,40,28,00,00,00,00,
61302046,000000A7,false,Rx,0,8,E1,5C,A0,80,FD,09,58,3D,
61302273,000000A8,false,Rx,0,8,EC,5C,3D,61,83,64,F8,0C,
61302516,00000107,false,Rx,0,8,00,00,F8,0B,01,00,D3,C9,
61302670,000000AF,false,Rx,0,4,83,7D,DE,01,00,00,00,00,
61302926,00000120,false,Rx,0,8,42,06,00,02,01,08,FF,01,
61303161,00000121,false,Rx,0,8,2F,06,00,40,36,50,7E,FE,
61303388,00000147,false,Rx,0,8,00,00,00,00,F0,BF,00,1D,
61303627,00000391,false,Rx,0,8,17,89,23,5C,00,27,00,22,
61303883,000003BE,false,Rx,0,8,54,0B,E6,00,C8,80,00,80,
61304118,000003C7,false,Rx,0,8,2C,10,24,00,00,40,80,00,
61308230,00000086,false,Rx,0,8,F5,0B,04,20,00,00,00,00,
61309424,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61309658,000000AD,false,Rx,0,8,74,E5,BF,FF,00,14,00,00,
61309893,00000101,false,Rx,0,8,4D,05,80,01,A2,04,00,00,
61310128,000000AE,false,Rx,0,8,E1,05,00,00,FF,3C,01,02,
61316342,00000106,false,Rx,0,8,F3,05,63,00,02,00,00,00,
61316347,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
61316352,0000011E,false,Rx,0,8,0F,05,00,00,00,00,00,00,
61316358,0000012D,false,Rx,0,8,89,83,7F,00,00,00,FE,3F,
61316363,000000A7,false,Rx,0,8,11,5D,A0,80,FD,09,58,3D,
61316368,00000040,false,Rx,0,8,55,0F,00,44,C1,00,00,00,
61316374,000000A8,false,Rx,0,8,B7,5D,3D,61,83,64,F4,0C,
61316379,000000AF,false,Rx,0,4,83,7E,DE,01,00,00,00,00,
61318223,00000086,false,Rx,0,8,E6,0C,04,20,00,00,00,00,
61319344,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61319558,000000AD,false,Rx,0,8,6A,E6,BF,FF,00,14,00,00,
61319813,000000FD,false,Rx,0,8,B7,D5,1F,80,00,00,00,00,
61320048,000000AE,false,Rx,0,8,BA,06,00,00,FF,3C,01,02,
61320276,00000116,false,Rx,0,8,B2,05,01,04,00,00,00,FF,
61321171,00000464,false,Rx,0,8,08,4C,00,00,00,00,00,00,
61322034,000000A7,false,Rx,0,8,9A,5E,A0,80,FD,09,58,3D,
61322259,000000A8,false,Rx,0,8,95,5E,3D,61,83,64,EC,0C,
61322478,00000107,false,Rx,0,8,00,00,F8,0B,01,00,D3,C9,
61322658,000000AF,false,Rx,0,4,83,7F,00,00,00,00,00,00,
61322887,00000120,false,Rx,0,8,40,07,00,02,01,08,FF,01,
61323147,00000121,false,Rx,0,8,7C,07,00,40,36,50,7E,FE,
61323397,00000147,false,Rx,0,8,00,00,00,00,F0,BF,00,1D,
61326454,0000031E,false,Rx,0,8,FB,F0,3F,00,00,00,00,40,
61326707,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
61326942,0000032F,false,Rx,0,8,00,FF,00,00,00,00,7A,01,
61328203,00000086,false,Rx,0,8,82,0D,04,20,00,00,00,00,
61329397,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61329630,000000AD,false,Rx,0,8,35,E7,BF,FF,00,14,00,00,
61329865,00000101,false,Rx,0,8,54,06,80,01,A2,05,00,00,
61330120,000000AE,false,Rx,0,8,28,07,00,00,FF,3C,01,02,
61330369,00000106,false,Rx,0,8,5F,06,63,00,02,00,00,00,
61336376,00000128,false,Rx,0,3,84,E8,C9,00,00,00,00,00,
61336381,0000011E,false,Rx,0,8,A3,06,00,00,00,00,00,00,
61336386,0000012D,false,Rx,0,8,06,84,7F,00,00,00,FE,3F,
61336391,0000012B,false,Rx,0,8,BF,4C,40,28,00,00,00,00,
61336397,000003C0,false,Rx,0,4,70,0D,03,00,00,00,00,00,
61336402,000003D6,false,Rx,0,8,09,00,00,00,00,00,30,00,
61336407,000000A7,false,Rx,0,8,44,5F,A0,80,FD,09,58,3D,
61336412,000000A8,false,Rx,0,8,1F,5F,3D,21,83,64,E8,0C,
61336418,000000AF,false,Rx,0,4,83,70,00,00,00,00,00,00,
61336423,1B000053,true,Rx,0,8,53,00,04,01,01,00,00,00,
61336428,000005F0,false,Rx,0,8,FD,00,64,00,00,64,00,00,
61336433,00000365,false,Rx,0,8,AC,06,26,00,93,0F,9C,7A,
61338236,00000086,false,Rx,0,8,2E,0E,04,20,00,00,00,00,
61339396,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61339631,000000AD,false,Rx,0,8,A2,E8,BF,FF,00,14,00,00,
61339866,000000FD,false,Rx,0,8,A5,D6,1F,80,00,00,00,00,
61340099,000000AE,false,Rx,0,8,5F,08,00,00,FF,3C,01,02,
61340356,00000116,false,Rx,0,8,1E,06,01,04,00,00,00,FF,
61341004,00000570,false,Rx,0,8,FF,00,00,00,00,00,00,00,
61342001,000000A7,false,Rx,0,8,8D,50,A0,80,FD,09,58,3D,
61342255,000000A8,false,Rx,0,8,A4,50,1D,21,83,64,E4,0C,
61342477,00000107,false,Rx,0,8,00,00,F8,0B,01,00,E5,C9,
61342654,000000AF,false,Rx,0,4,83,71,21,01,00,00,00,00,
61342889,00000120,false,Rx,0,8,19,08,00,02,01,08,FF,01,
61343123,00000121,false,Rx,0,8,BF,08,00,40,36,50,7E,FE,
61343374,00000147,false,Rx,0,8,00,00,00,00,F0,BF,00,1D,
61345054,0000030B,false,Rx,0,8,10,20,00,00,08,00,00,10,
61345995,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
61348115,1B000015,true,Rx,0,8,15,00,04,02,01,00,00,00,
61348368,00000086,false,Rx,0,8,4A,0F,04,20,00,00,00,00,
61349175,17331F10,true,Rx,0,8,37,C3,38,03,20,00,00,00,
61349434,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
61349669,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
61349924,00000101,false,Rx,0,8,85,07,80,01,A2,04,00,00,
61350158,000000AE,false,Rx,0,8,B7,09,00,00,FF,3C,01,02,
