Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
95104151,00000040,false,Rx,0,8,BB,03,00,44,C1,00,00,00,
95104381,00000391,false,Rx,0,8,11,90,22,45,00,27,00,22,
95104616,000003BE,false,Rx,0,8,6A,0D,E6,00,C8,80,00,80,
95104846,000003C7,false,Rx,0,8,80,10,24,00,00,40,80,00,
95108796,00000086,false,Rx,0,8,1F,0F,01,20,00,00,00,00,
95109680,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95109933,00000101,false,Rx,0,8,95,0F,81,01,A2,05,00,00,
95110223,00000106,false,Rx,0,8,6A,0F,63,00,02,00,00,00,
95110467,0000011E,false,Rx,0,8,96,0F,00,00,00,00,00,00,
95111474,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
95111729,000000AE,false,Rx,0,8,B7,09,00,00,FF,3C,01,02,
95111883,000000AF,false,Rx,0,4,83,72,00,00,00,00,00,00,
95112040,00000128,false,Rx,0,3,84,FF,10,00,00,00,00,00,
95112289,0000012D,false,Rx,0,8,3E,8D,7F,00,00,00,FE,3F,
95112648,000000A7,false,Rx,0,8,69,F1,1F,80,FD,01,A8,3D,
95112882,000000A8,false,Rx,0,8,E3,A1,1D,61,82,64,F0,0D,
95121859,00000086,false,Rx,0,8,5D,00,01,20,00,00,00,00,
95121865,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95121870,000000FD,false,Rx,0,8,71,DF,1F,80,00,00,00,00,
95121875,00000116,false,Rx,0,8,2B,0F,01,04,00,00,00,FF,
95121881,000000AD,false,Rx,0,8,F7,EA,BF,FF,00,14,00,00,
95121886,000000AE,false,Rx,0,8,CB,0A,00,00,FF,3C,01,02,
95121891,000000AF,false,Rx,0,4,83,73,00,01,00,00,00,00,
95122106,00000462,false,Rx,0,8,00,00,38,00,00,01,00,00,
95122776,000000A7,false,Rx,0,8,56,F2,DF,7F,FD,01,A8,3D,
95123012,000000A8,false,Rx,0,8,37,A2,1D,61,82,64,F4,0D,
95123259,00000107,false,Rx,0,8,00,00,F8,2C,01,00,0A,85,
95123482,00000120,false,Rx,0,8,D3,01,00,02,01,08,FF,01,
95123717,00000121,false,Rx,0,8,4B,01,00,80,37,5A,7E,FE,
95123972,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95127125,0000031E,false,Rx,0,8,64,F4,3F,00,00,00,00,40,
95127367,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
95127620,0000032F,false,Rx,0,8,00,FF,00,00,00,00,00,01,
95128786,00000086,false,Rx,0,8,39,01,01,20,00,00,00,00,
95129571,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95129827,0000012B,false,Rx,0,8,B7,46,40,28,00,00,00,00,
95130061,00000101,false,Rx,0,8,AD,00,81,01,A2,02,00,00,
95130328,00000106,false,Rx,0,8,28,00,63,00,02,00,00,00,
95130569,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
95131453,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
95131718,000000AE,false,Rx,0,8,69,0B,00,00,FF,3C,01,02,
95131874,000000AF,false,Rx,0,4,83,74,00,01,00,00,00,00,
95132029,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
95132184,000003C0,false,Rx,0,4,35,0F,03,00,00,00,00,00,
95132434,0000012D,false,Rx,0,8,0E,8E,7F,00,00,00,FE,3F,
95132667,000003D6,false,Rx,0,8,0B,00,00,00,00,00,30,00,
95132902,000000A7,false,Rx,0,8,90,F3,DF,7F,FD,FD,A7,3D,
95133135,000000A8,false,Rx,0,8,A8,A3,1D,61,82,64,FC,0D,
95133429,1B000053,true,Rx,0,8,53,00,04,01,01,00,00,00,
95133901,000005F0,false,Rx,0,8,FD,00,64,00,00,64,00,00,
95134987,00000365,false,Rx,0,8,AD,06,13,00,8E,0F,88,7A,
95141875,000003B5,false,Rx,0,8,87,FE,12,40,0C,A3,20,00,
95141881,00000086,false,Rx,0,8,95,02,01,20,00,00,00,00,
95141886,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95141891,000000FD,false,Rx,0,8,0B,D0,1F,80,00,00,00,00,
95141897,1B000015,true,Rx,0,8,15,00,04,02,01,00,00,00,
95141902,00000116,false,Rx,0,8,69,00,01,04,00,00,00,FF,
95141907,000000AD,false,Rx,0,8,2F,EC,BF,FF,00,14,00,00,
95141913,000000AE,false,Rx,0,8,D1,0C,00,00,FF,3C,01,02,
95141918,000000AF,false,Rx,0,4,83,75,00,00,00,00,00,00,
95142726,000000A7,false,Rx,0,8,AA,F4,DF,7F,FD,FD,A7,3D,
95142961,000000A8,false,Rx,0,8,6B,A4,1D,61,82,64,00,0E,
95143202,00000107,false,Rx,0,8,00,00,F8,2C,01,00,0A,85,
95143446,00000120,false,Rx,0,8,2B,02,00,02,01,08,FF,01,
95143680,00000121,false,Rx,0,8,C4,02,00,80,37,5A,7E,FE,
95143915,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95144994,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
95145620,0000030B,false,Rx,0,8,10,24,00,00,08,00,00,10,
95148764,00000086,false,Rx,0,8,F1,03,01,20,00,00,00,00,
95149553,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95149827,00000101,false,Rx,0,8,7D,01,81,01,A2,00,40,00,
95150121,00000106,false,Rx,0,8,4C,01,63,00,02,00,00,00,
95150374,0000011E,false,Rx,0,8,B0,01,00,00,00,00,00,00,
95151454,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
95151710,000000AE,false,Rx,0,8,B2,0D,00,00,FF,3C,01,02,
95151864,000000AF,false,Rx,0,4,83,76,00,00,00,00,00,00,
95152019,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
95152308,1B000010,true,Rx,0,8,10,00,04,05,11,00,00,00,
95152552,0000012D,false,Rx,0,8,F9,8F,7F,00,00,00,FE,3F,
95152825,1B000076,true,Rx,0,8,76,00,04,01,01,00,0A,00,
95153060,000000A7,false,Rx,0,8,D1,F5,DF,7F,FD,FD,A7,3D,
95153308,000000A8,false,Rx,0,8,6E,A5,1D,61,82,64,FC,0D,
95153984,00000040,false,Rx,0,8,A8,04,00,44,C1,00,00,00,
95154967,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
95155245,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
95161881,00000520,false,Rx,0,8,2F,03,00,08,00,0A,00,0A,
95161886,00000086,false,Rx,0,8,E2,04,01,20,00,00,00,00,
95161892,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95161897,0000012B,false,Rx,0,8,92,47,40,28,00,00,00,00,
95161902,000000FD,false,Rx,0,8,01,D1,1F,80,00,00,00,00,
95161908,00000116,false,Rx,0,8,0D,01,01,04,00,00,00,FF,
95161913,00000392,false,Rx,0,8,8A,26,00,00,00,00,00,04,
95161918,000000AD,false,Rx,0,8,84,EE,BF,FF,00,14,00,00,
95161924,000000AE,false,Rx,0,8,8A,0E,00,00,FF,3C,01,02,
95161929,000000AF,false,Rx,0,4,83,77,00,00,00,00,00,00,
95162104,00000394,false,Rx,0,8,9F,17,00,1A,00,00,00,00,
95162729,000000A7,false,Rx,0,8,42,F6,DF,7F,FD,FD,A7,3D,
95162964,000000A8,false,Rx,0,8,66,A6,1D,61,82,64,F8,0D,
95163203,00000107,false,Rx,0,8,00,00,F8,2C,01,00,15,85,
95163448,00000120,false,Rx,0,8,F9,03,00,02,01,08,FF,01,
95163683,00000121,false,Rx,0,8,36,03,00,80,37,5A,7E,FE,
95163917,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95165003,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A3,
95168768,00000086,false,Rx,0,8,86,05,01,20,00,00,00,00,
95169573,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95169826,00000101,false,Rx,0,8,D4,02,80,01,A2,00,00,00,
95170115,00000106,false,Rx,0,8,E0,02,63,00,02,00,00,00,
95170394,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
95171474,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
95171727,000000AE,false,Rx,0,8,68,0F,00,00,FF,3C,01,02,
95171904,000000AF,false,Rx,0,4,83,78,00,00,00,00,00,00,
95172059,00000128,false,Rx,0,3,84,13,38,00,00,00,00,00,
95172308,00000463,false,Rx,0,8,00,E0,3F,00,00,00,00,00,
95172531,0000012D,false,Rx,0,8,5D,80,7F,00,00,00,FE,3F,
95172765,000000A7,false,Rx,0,8,CB,F7,DF,7F,FD,FD,A7,3D,
95173000,000000A8,false,Rx,0,8,3B,A7,1D,61,82,64,F4,0D,
95174993,000003DD,false,Rx,0,8,48,04,10,08,FE,4F,07,00,
95181884,0000031E,false,Rx,0,8,1B,F5,3F,00,00,00,00,40,
95181889,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
95181894,0000032F,false,Rx,0,8,00,FF,00,00,00,00,00,01,
95181900,00000086,false,Rx,0,8,2A,06,01,20,00,00,00,00,
95181905,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95181910,000000FD,false,Rx,0,8,CE,D2,1F,80,00,00,00,00,
95181916,00000116,false,Rx,0,8,A1,02,01,04,00,00,00,FF,
95181921,000000AD,false,Rx,0,8,48,E0,BF,FF,00,14,00,00,
95181926,000000AE,false,Rx,0,8,DF,00,00,00,FF,3C,01,02,
95181932,000000AF,false,Rx,0,4,83,79,2B,01,00,00,00,00,
95182107,000000B1,false,Rx,0,8,D6,21,00,00,00,00,00,00,
95182776,000000A7,false,Rx,0,8,8A,F8,1F,80,FD,01,A8,3D,
95183011,000000A8,false,Rx,0,8,19,A8,1D,61,82,64,F4,0D,
95183258,00000107,false,Rx,0,8,00,00,F8,2C,01,00,15,85,
95183502,00000120,false,Rx,0,8,AF,04,00,02,01,08,FF,01,
95183736,00000121,false,Rx,0,8,8B,04,00,80,37,5A,7E,FE,
95183970,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95184995,00000365,false,Rx,0,8,AD,06,13,00,8E,0F,88,7A,
95188805,00000086,false,Rx,0,8,4E,07,01,20,00,00,00,00,
95189551,0000012B,false,Rx,0,8,47,48,40,28,00,00,00,00,
95189805,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95190059,00000101,false,Rx,0,8,01,03,81,01,A2,02,00,00,
95190307,00000106,false,Rx,0,8,84,03,63,00,02,00,00,00,
95190544,0000011E,false,Rx,0,8,78,03,00,00,00,00,00,00,
95190784,000006B2,false,Rx,0,8,75,D1,9D,A3,29,FD,46,38,
95191473,000000AD,false,Rx,0,8,86,E1,BF,FF,00,14,00,00,
95191723,000000AE,false,Rx,0,8,30,01,00,00,FF,3C,01,02,
95191904,000000AF,false,Rx,0,4,83,7A,2B,01,00,00,00,00,
95192059,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
95192307,0000012D,false,Rx,0,8,0A,81,7F,00,00,00,FE,3F,
95192550,000003C8,false,Rx,0,8,00,00,54,24,00,60,11,94,
95192806,000000A7,false,Rx,0,8,11,F9,DF,7F,FD,01,A8,3D,
95193015,000000A8,false,Rx,0,8,23,A9,1D,61,82,64,F8,0D,
95193302,1B000077,true,Rx,0,8,77,00,04,02,01,00,00,00,
95195007,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
95195574,0000030B,false,Rx,0,8,10,25,00,00,08,00,00,10,
95201894,00000086,false,Rx,0,8,0C,08,01,20,00,00,00,00,
95201900,000003E5,false,Rx,0,8,93,28,00,00,00,00,00,00,
95201905,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95201910,000000FD,false,Rx,0,8,BB,D3,1F,80,00,00,00,00,
95201916,00000116,false,Rx,0,8,C5,03,01,04,00,00,00,FF,
95201921,000000AD,false,Rx,0,8,62,E2,BF,FF,00,14,00,00,
95201926,000000AE,false,Rx,0,8,31,02,00,00,FF,3C,01,02,
95201932,000000AF,false,Rx,0,4,83,7B,00,00,00,00,00,00,
95202719,000000A7,false,Rx,0,8,50,FA,DF,7F,FD,FD,A7,3D,
95202954,000000A8,false,Rx,0,8,7C,AA,1D,61,82,64,F8,0D,
95203188,00000107,false,Rx,0,8,00,00,F8,2C,01,00,21,85,
95203439,00000120,false,Rx,0,8,AD,05,00,02,01,08,FF,01,
95203647,00000121,false,Rx,0,8,BC,05,00,80,37,5A,7E,FE,
95203908,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95204141,00000040,false,Rx,0,8,CC,05,00,44,C1,00,00,00,
95204395,00000391,false,Rx,0,8,11,90,22,45,00,27,00,22,
95204630,000003BE,false,Rx,0,8,75,0E,E6,00,C8,80,00,80,
95204865,000003C7,false,Rx,0,8,01,10,24,00,00,40,80,00,
95208809,00000086,false,Rx,0,8,68,09,01,20,00,00,00,00,
95209731,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95210004,00000101,false,Rx,0,8,9C,04,80,01,A2,05,00,00,
95210265,00000106,false,Rx,0,8,97,04,63,00,02,00,00,00,
95210507,0000011E,false,Rx,0,8,6B,04,00,00,00,00,00,00,
95211099,000006B4,false,Rx,0,8,01,48,31,37,41,55,30,48,
95211474,000000AD,false,Rx,0,8,E3,E3,BF,FF,00,14,00,00,
95211650,000000AF,false,Rx,0,4,83,7C,00,00,00,00,00,00,
95211885,000000AE,false,Rx,0,8,14,03,00,00,FF,3C,01,02,
95212039,00000128,false,Rx,0,3,84,13,C7,00,00,00,00,00,
95212288,0000012D,false,Rx,0,8,18,82,7F,00,00,00,FE,3F,
95212710,000000A7,false,Rx,0,8,3E,FB,DF,7F,FD,FD,A7,3D,
95212944,000000A8,false,Rx,0,8,89,AB,1D,61,82,64,FC,0D,
95220735,00000086,false,Rx,0,8,C4,0A,01,20,00,00,00,00,
95220741,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95220746,0000012B,false,Rx,0,8,4F,49,40,28,00,00,00,00,
95220751,000000FD,false,Rx,0,8,2D,D4,1F,80,00,00,00,00,
95220757,00000116,false,Rx,0,8,D6,04,01,04,00,00,00,FF,
95221442,000000AD,false,Rx,0,8,41,E4,BF,FF,00,14,00,00,
95221696,000000AE,false,Rx,0,8,1A,04,00,00,FF,3C,01,02,
95221872,000000AF,false,Rx,0,4,83,7D,D4,01,00,00,00,00,
95223093,000000A7,false,Rx,0,8,81,FC,DF,7F,FD,FD,A7,3D,
95223343,000000A8,false,Rx,0,8,AF,AC,1D,61,82,64,F8,0D,
95223551,00000107,false,Rx,0,8,00,00,F8,2C,01,00,2C,85,
95223812,00000120,false,Rx,0,8,42,06,00,02,01,08,FF,01,
95224046,00000121,false,Rx,0,8,BB,06,00,80,37,5A,7E,FE,
95224270,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95224539,00000464,false,Rx,0,8,08,4C,00,00,00,00,00,00,
95227141,0000031E,false,Rx,0,8,9C,F6,3F,00,00,00,00,40,
95227387,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
95227643,0000032F,false,Rx,0,8,00,FF,00,00,00,00,00,01,
95228785,00000086,false,Rx,0,8,A0,0B,01,20,00,00,00,00,
95229572,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95229825,00000101,false,Rx,0,8,4D,05,80,01,A2,04,00,00,
95230094,00000106,false,Rx,0,8,F3,05,63,00,02,00,00,00,
95230366,0000011E,false,Rx,0,8,0F,05,00,00,00,00,00,00,
95231469,000000AD,false,Rx,0,8,74,E5,BF,FF,00,14,00,00,
95231645,000003C0,false,Rx,0,4,74,00,03,00,00,00,00,00,
95231879,000000AE,false,Rx,0,8,E1,05,00,00,FF,3C,01,02,
95232032,000000AF,false,Rx,0,4,83,7E,D4,01,00,00,00,00,
95232190,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
95232441,000003D6,false,Rx,0,8,0C,00,00,00,00,00,30,00,
95232676,0000012D,false,Rx,0,8,89,83,7F,00,00,00,FE,3F,
95232910,000000A7,false,Rx,0,8,36,FD,DF,7F,FD,01,A8,3D,
95233154,000000A8,false,Rx,0,8,F4,AD,1D,61,82,64,F4,0D,
95234986,00000365,false,Rx,0,8,AD,06,13,00,8E,0F,88,7A,
95241923,000003B5,false,Rx,0,8,87,FE,12,40,0C,A3,20,00,
95241928,00000086,false,Rx,0,8,B3,0C,01,20,00,00,00,00,
95241934,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95241939,000000FD,false,Rx,0,8,B7,D5,1F,80,00,00,00,00,
95241944,00000569,false,Rx,0,8,00,00,00,3E,F8,10,00,00,
95241950,00000116,false,Rx,0,8,B2,05,01,04,00,00,00,FF,
95241955,000000AD,false,Rx,0,8,6A,E6,BF,FF,00,14,00,00,
95241960,000000AE,false,Rx,0,8,BA,06,00,00,FF,3C,01,02,
95241966,000000AF,false,Rx,0,4,83,7F,00,00,00,00,00,00,
95243045,000000A7,false,Rx,0,8,BD,FE,DF,7F,FD,01,A8,3D,
95243272,000000A8,false,Rx,0,8,46,AE,1D,61,82,64,F4,0D,
95243516,00000107,false,Rx,0,8,00,00,F8,2C,01,00,2C,85,
95243749,00000120,false,Rx,0,8,40,07,00,02,01,08,FF,01,
95243984,00000121,false,Rx,0,8,E8,07,00,80,37,5A,7E,FE,
95244218,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95244999,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
95245670,0000030B,false,Rx,0,8,10,26,00,00,08,00,00,10,
95248760,00000086,false,Rx,0,8,D7,0D,01,20,00,00,00,00,
95249552,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95249786,0000012B,false,Rx,0,8,5F,4A,40,28,00,00,00,00,
95250041,00000101,false,Rx,0,8,50,06,80,01,A2,08,00,00,
95250282,00000106,false,Rx,0,8,5F,06,63,00,02,00,00,00,
95250551,0000011E,false,Rx,0,8,A3,06,00,00,00,00,00,00,
95251473,000000AD,false,Rx,0,8,35,E7,BF,FF,00,14,00,00,
95251726,000000AE,false,Rx,0,8,28,07,00,00,FF,3C,01,02,
95251902,000000AF,false,Rx,0,4,83,70,00,00,00,00,00,00,
95252059,00000128,false,Rx,0,3,84,FF,11,00,00,00,00,00,
95252309,0000012D,false,Rx,0,8,06,84,7F,00,00,00,FE,3F,
95252650,000000A7,false,Rx,0,8,63,FF,DF,7F,FD,01,A8,3D,
95252884,000000A8,false,Rx,0,8,81,AF,1D,61,82,64,F8,0D,
95253098,00000641,false,Rx,0,8,40,18,42,13,14,12,7D,14,
95253354,00000676,false,Rx,0,8,00,00,00,80,00,C0,20,01,
95253965,00000040,false,Rx,0,8,60,06,00,44,C1,00,00,00,
95254921,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
95255230,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
95261905,16A95415,true,Rx,0,8,00,00,00,00,14,00,98,00,
95261910,00000086,false,Rx,0,8,7B,0E,01,20,00,00,00,00,
95261916,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95261921,000000FD,false,Rx,0,8,A5,D6,1F,80,00,00,00,00,
95261926,00000116,false,Rx,0,8,1E,06,01,04,00,00,00,FF,
95261932,00000392,false,Rx,0,8,EE,27,00,00,00,00,00,04,
95261937,000000AD,false,Rx,0,8,A2,E8,BF,FF,00,14,00,00,
95261942,000000AE,false,Rx,0,8,5F,08,00,00,FF,3C,01,02,
95261948,000000AF,false,Rx,0,4,83,71,00,01,00,00,00,00,
95262675,000000A7,false,Rx,0,8,AA,F0,DF,7F,FD,01,A8,3D,
95262909,000000A8,false,Rx,0,8,E9,A0,1D,61,82,64,F8,0D,
95263165,00000107,false,Rx,0,8,00,00,F8,2C,01,00,37,85,
95263388,00000120,false,Rx,0,8,19,08,00,02,01,08,FF,01,
95263623,00000121,false,Rx,0,8,2B,08,00,80,37,5A,7E,FE,
95263887,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95264986,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A3,
95268808,00000086,false,Rx,0,8,1F,0F,01,20,00,00,00,00,
95269572,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95269825,00000101,false,Rx,0,8,34,07,80,01,A2,08,00,00,
95270120,00000106,false,Rx,0,8,3B,07,63,00,02,00,00,00,
95270366,0000011E,false,Rx,0,8,C7,07,00,00,00,00,00,00,
95270595,000001AB,false,Rx,0,8,52,06,04,02,18,00,04,00,
95271469,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
95271646,000000AF,false,Rx,0,4,83,72,00,01,00,00,00,00,
95271878,000000AE,false,Rx,0,8,B7,09,00,00,FF,3C,01,02,
95272134,00000462,false,Rx,0,8,00,00,38,00,00,01,00,00,
95272286,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
95272527,00000465,false,Rx,0,8,00,00,00,00,00,00,00,80,
95272763,000000A7,false,Rx,0,8,65,F1,DF,7F,FD,FD,A7,3D,
95273006,000000A8,false,Rx,0,8,93,A1,1D,61,82,64,F8,0D,
95273255,0000012D,false,Rx,0,8,79,85,7F,00,00,00,FE,3F,
95274994,000003DD,false,Rx,0,8,48,04,10,08,FE,4F,07,00,
95281911,0000031E,false,Rx,0,8,9A,F7,3F,00,00,00,00,40,
95281916,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
95281922,0000032F,false,Rx,0,8,00,FF,00,00,00,00,00,01,
95281927,00000086,false,Rx,0,8,5D,00,01,20,00,00,00,00,
95281932,0000012B,false,Rx,0,8,FA,4B,40,28,00,00,00,00,
95281938,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95281943,000000FD,false,Rx,0,8,9F,D7,1F,80,00,00,00,00,
95281948,00000116,false,Rx,0,8,7A,07,01,04,00,00,00,FF,
95281954,000001A2,false,Rx,0,8,78,03,00,00,00,00,00,00,
95281959,000000AD,false,Rx,0,8,F7,EA,BF,FF,00,14,00,00,
95281964,000000AE,false,Rx,0,8,CB,0A,00,00,FF,3C,01,02,
95281970,000000AF,false,Rx,0,4,83,73,00,00,00,00,00,00,
95282125,000000B1,false,Rx,0,8,D9,22,00,00,00,00,00,00,
95282655,000000A7,false,Rx,0,8,11,F2,DF,7F,FD,FD,A7,3D,
95282890,000000A8,false,Rx,0,8,37,A2,1D,61,82,64,F4,0D,
95283146,00000107,false,Rx,0,8,00,00,F8,2C,01,00,37,85,
95283383,00000120,false,Rx,0,8,4F,09,00,02,01,08,FF,01,
95283596,00000121,false,Rx,0,8,D4,09,00,80,37,5A,7E,FE,
95283852,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95284975,00000365,false,Rx,0,8,AD,06,13,00,8D,0F,88,7A,
95288785,00000086,false,Rx,0,8,39,01,01,20,00,00,00,00,
95289571,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95289847,00000101,false,Rx,0,8,F8,08,80,01,A2,01,00,00,
95290140,00000106,false,Rx,0,8,79,08,63,00,02,00,00,00,
95290388,0000011E,false,Rx,0,8,85,08,00,00,00,00,00,00,
95291453,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
95291709,000000AE,false,Rx,0,8,69,0B,00,00,FF,3C,01,02,
95291863,000000AF,false,Rx,0,4,83,74,00,00,00,00,00,00,
95292020,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
95292268,0000012D,false,Rx,0,8,C9,86,7F,00,00,00,FE,3F,
95292510,000003C8,false,Rx,0,8,00,00,54,24,00,60,11,94,
95292746,000000A7,false,Rx,0,8,90,F3,DF,7F,FD,FD,A7,3D,
95292981,000000A8,false,Rx,0,8,E0,A3,1D,61,82,64,F0,0D,
95294988,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
95295579,0000030B,false,Rx,0,8,10,27,00,00,08,00,00,10,
95301932,00000086,false,Rx,0,8,95,02,01,20,00,00,00,00,
95301937,000003E5,false,Rx,0,8,7E,29,00,00,00,00,00,00,
95301942,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95301948,000000FD,false,Rx,0,8,58,D8,1F,80,00,00,00,00,
95301953,00000116,false,Rx,0,8,38,08,01,04,00,00,00,FF,
95301958,000000AD,false,Rx,0,8,2F,EC,BF,FF,00,14,00,00,
95301964,000000AE,false,Rx,0,8,D1,0C,00,00,FF,3C,01,02,
95301969,000000AF,false,Rx,0,4,83,75,00,00,00,00,00,00,
95302817,000000A7,false,Rx,0,8,ED,F4,DF,7F,FD,01,A8,3D,
95303052,000000A8,false,Rx,0,8,E1,A4,1D,21,82,64,E8,0D,
95303296,00000107,false,Rx,0,8,00,00,F8,2C,01,00,43,85,
95303518,00000120,false,Rx,0,8,94,0A,00,02,01,08,FF,01,
95303753,00000121,false,Rx,0,8,B1,0A,00,80,37,5A,7E,FE,
95304009,00000040,false,Rx,0,8,04,07,00,44,C1,00,00,00,
95304250,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95304472,00000391,false,Rx,0,8,11,90,22,45,00,27,00,22,
95304728,000003BE,false,Rx,0,8,78,0F,E6,00,C8,80,00,80,
95304962,000003C7,false,Rx,0,8,80,10,24,00,00,40,80,00,
95308782,00000086,false,Rx,0,8,F1,03,01,20,00,00,00,00,
95309533,0000012B,false,Rx,0,8,BF,4C,40,28,00,00,00,00,
95309787,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95310021,00000101,false,Rx,0,8,D9,09,80,01,A2,03,00,00,
95310267,00000106,false,Rx,0,8,1D,09,63,00,02,00,00,00,
95310510,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
95311494,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
95311748,000000AE,false,Rx,0,8,B2,0D,00,00,FF,3C,01,02,
95311903,000000AF,false,Rx,0,4,83,76,00,00,00,00,00,00,
95312059,00000128,false,Rx,0,3,84,04,38,00,00,00,00,00,
95312308,0000012D,false,Rx,0,8,98,87,7F,00,00,00,FE,3F,
95312649,000000A7,false,Rx,0,8,96,F5,DF,7F,FD,01,A8,3D,
95312863,000000A8,false,Rx,0,8,C3,A5,1D,21,82,64,E4,0D,
95321938,00000086,false,Rx,0,8,E2,04,01,20,00,00,00,00,
95321943,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
95321948,000000FD,false,Rx,0,8,6A,D9,1F,80,00,00,00,00,
95321954,00000116,false,Rx,0,8,5C,09,01,04,00,00,00,FF,
95321959,000000AD,false,Rx,0,8,84,EE,BF,FF,00,14,00,00,
95321964,000000AE,false,Rx,0,8,8A,0E,00,00,FF,3C,01,02,
95321970,000000AF,false,Rx,0,4,83,77,3C,01,00,00,00,00,
95322104,00000394,false,Rx,0,8,50,18,00,1A,00,00,00,00,
95322355,00000463,false,Rx,0,8,00,E0,3F,00,00,00,00,00,
95323718,000000A7,false,Rx,0,8,4E,F6,1F,80,FD,01,A8,3D,
95323953,000000A8,false,Rx,0,8,BB,A6,1D,21,82,64,E8,0D,
95324188,00000107,false,Rx,0,8,00,00,F8,2C,01,00,4E,85,
95324439,00000120,false,Rx,0,8,38,0B,00,02,01,08,FF,01,
95324673,00000121,false,Rx,0,8,1A,0B,00,80,37,5A,7E,FE,
95324907,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
95327082,0000031E,false,Rx,0,8,D3,F8,3F,00,00,00,00,40,
95327327,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
95327569,0000032F,false,Rx,0,8,00,FF,00,00,00,00,00,01,
