Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
986811402,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
986831345,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
986871355,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
986891614,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
986931384,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
986951999,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
986991431,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
987011719,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
987171382,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
987192900,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
987198529,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
987351373,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
987373080,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
987531323,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
987554648,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
987698509,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
987711355,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
987724648,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
987861431,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
987884759,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
987951454,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
987964901,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
988041455,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988064930,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
988101510,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988124659,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
988191415,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988198488,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
988204913,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
988251441,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988264922,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
988341481,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988364913,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
988461431,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988485047,00000779,false,Rx,0,8,05,62,2B,F3,27,00,AA,AA,
988581411,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988596471,00000779,false,Rx,0,8,05,62,2B,F3,4F,00,AA,AA,
988641425,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988656411,00000779,false,Rx,0,8,05,62,2B,F3,55,00,AA,AA,
988698491,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
988731423,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988746098,00000779,false,Rx,0,8,05,62,2B,F3,57,00,AA,AA,
988791472,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988806893,00000779,false,Rx,0,8,05,62,2B,F3,57,00,AA,AA,
988881501,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988897020,00000779,false,Rx,0,8,05,62,2B,F3,57,00,AA,AA,
988941522,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
988957009,00000779,false,Rx,0,8,05,62,2B,F3,57,00,AA,AA,
989001423,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989016941,00000779,false,Rx,0,8,05,62,2B,F3,57,00,AA,AA,
989091471,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989107098,00000779,false,Rx,0,8,05,62,2B,F3,7C,00,AA,AA,
989151502,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989167304,00000779,false,Rx,0,8,05,62,2B,F3,E9,00,AA,AA,
989198483,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
989241530,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989257901,00000779,false,Rx,0,8,05,62,2B,F3,DB,00,AA,AA,
989331481,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989348572,00000779,false,Rx,0,8,05,62,2B,F3,91,00,AA,AA,
989391487,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989409313,00000779,false,Rx,0,8,05,62,2B,F3,72,00,AA,AA,
989481521,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989502494,00000779,false,Rx,0,8,05,62,2B,F3,72,00,AA,AA,
989541423,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989562383,00000779,false,Rx,0,8,05,62,2B,F3,6F,00,AA,AA,
989601453,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989622551,00000779,false,Rx,0,8,05,62,2B,F3,64,00,AA,AA,
989661485,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989682767,00000779,false,Rx,0,8,05,62,2B,F3,55,00,AA,AA,
989698454,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
989751531,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989772255,00000779,false,Rx,0,8,05,62,2B,F3,50,00,AA,AA,
989811433,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989832214,00000779,false,Rx,0,8,05,62,2B,F3,53,00,AA,AA,
989901492,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989922726,00000779,false,Rx,0,8,05,62,2B,F3,53,00,AA,AA,
989961521,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
989982640,00000779,false,Rx,0,8,05,62,2B,F3,49,00,AA,AA,
990021409,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990043014,00000779,false,Rx,0,8,05,62,2B,F3,45,00,AA,AA,
990111480,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990133574,00000779,false,Rx,0,8,05,62,2B,F3,47,00,AA,AA,
990171521,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990193579,00000779,false,Rx,0,8,05,62,2B,F3,44,00,AA,AA,
990198452,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
990261522,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990284727,00000779,false,Rx,0,8,05,62,2B,F3,44,00,AA,AA,
990381452,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990404757,00000779,false,Rx,0,8,05,62,2B,F3,43,00,AA,AA,
990441501,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990464979,00000779,false,Rx,0,8,05,62,2B,F3,3B,00,AA,AA,
990501521,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990524706,00000779,false,Rx,0,8,05,62,2B,F3,30,00,AA,AA,
990561532,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990585056,00000779,false,Rx,0,8,05,62,2B,F3,27,00,AA,AA,
990651490,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990674719,00000779,false,Rx,0,8,05,62,2B,F3,17,00,AA,AA,
990698435,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
990741520,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990764981,00000779,false,Rx,0,8,05,62,2B,F3,0E,00,AA,AA,
990801551,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990824889,00000779,false,Rx,0,8,05,62,2B,F3,09,00,AA,AA,
990891470,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990914929,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
990951489,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
990965186,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
991041534,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
991054942,00000779,false,Rx,0,8,05,62,2B,F3,10,00,AA,AA,
991131443,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
991145603,00000779,false,Rx,0,8,05,62,2B,F3,63,00,AA,AA,
991198422,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
991221501,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
991235728,00000779,false,Rx,0,8,05,62,2B,F3,5A,00,AA,AA,
991281533,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
991295639,00000779,false,Rx,0,8,05,62,2B,F3,3F,00,AA,AA,
991371481,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
991386118,00000779,false,Rx,0,8,05,62,2B,F3,29,00,AA,AA,
991431509,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
991446076,00000779,false,Rx,0,8,05,62,2B,F3,2B,00,AA,AA,
991491552,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
991506481,00000779,false,Rx,0,8,05,62,2B,F3,24,00,AA,AA,
991698394,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
992198380,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
992698358,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
993198352,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
993698353,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
993861491,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
993879332,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
993921549,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
993939333,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
993981560,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
993999277,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994041490,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994059236,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994131515,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994149857,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994191648,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994198336,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
994210253,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994251573,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994270553,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994311561,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994331550,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994371490,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994391950,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994431569,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994452096,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994521580,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994541732,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994581581,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994601529,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994641592,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994661541,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994698324,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
994701612,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994721501,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994761502,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994782494,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994821530,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994842492,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994881569,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994902992,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
994941598,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
994962533,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
995001600,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995022435,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
995061608,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995082934,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
995121501,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995142915,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
995181541,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995198288,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
995203324,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
995241560,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995263284,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
995331583,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995353494,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
995391619,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995414798,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
995451679,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995474561,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
995511540,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995524798,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
995601580,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995625014,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
995661589,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995685133,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
995698271,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
995721731,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995745372,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
995781570,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995795521,00000779,false,Rx,0,8,05,62,2B,F3,02,00,AA,AA,
995841579,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995855470,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
995901613,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995925254,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
995961618,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
995985224,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996021512,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996045185,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996081533,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996105155,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996141579,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996165079,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996198274,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
996201628,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996225056,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996261571,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996285036,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996321647,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996344991,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996381535,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996405356,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996441590,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996455501,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996501587,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996525254,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996561620,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996575386,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996621631,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996635777,00000779,false,Rx,0,8,05,62,2B,F3,01,00,AA,AA,
996681531,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996695713,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
996698258,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
996741561,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996755706,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
996801612,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996825445,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
996861726,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996875601,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
996921594,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996935608,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
996981539,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
996995524,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997041593,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997055540,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997101613,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997125273,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997191607,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997198237,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
997205238,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997251629,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997265165,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997311638,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997325520,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997371541,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997385491,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997431573,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997445463,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997491613,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997505463,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997551632,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997565357,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997611620,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997625331,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997671632,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997685325,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997698225,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
997731648,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997745876,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997791553,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997806252,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997851568,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997866174,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997911629,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997926133,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
997971540,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
997986095,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998031589,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998047277,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998091620,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998107660,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998151648,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998167989,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998198218,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
998211553,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998228356,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998271640,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998288331,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998331611,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998348881,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998391652,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998409056,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998451766,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998468990,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998511627,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998529352,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998571659,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998589333,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998631570,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998649686,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998691608,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998698198,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
998710031,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998751628,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998771638,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998841758,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998861829,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998901627,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998922582,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
998961738,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
998982551,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999021569,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999043218,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999111700,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999134135,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999198178,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
999201609,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999215882,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999261626,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999276004,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999321680,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999336004,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999381601,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999396363,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999441631,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999456727,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999501653,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999516631,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999561678,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999577423,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999621589,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999637394,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999681600,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999697738,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999698165,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
999741748,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999758265,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999801619,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999818273,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999861691,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999878850,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999921771,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999939208,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
999981601,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
999999138,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000041667,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000059934,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000101678,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000120265,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000161698,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000180224,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000198152,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
1000221687,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000240591,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000281600,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000300601,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000341639,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000360561,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000401669,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000421601,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000461678,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000481600,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000521708,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000541667,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000581668,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000602050,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000641708,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000661871,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000698134,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
1000701668,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000721632,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000761612,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
